0,1,56.089214649520635,1
0,2,81.5659242576212,1
0,3,43.18564576337837,1
0,4,53.600373133029585,1
0,5,12.041594578792296,1
0,6,25.019992006393608,1
0,7,70.66116330771806,1
0,8,45.12205669071391,1
0,9,32.7566787083184,1
0,10,16.1245154965971,1
0,11,7.211102550927978,1
0,12,71.58910531638176,1
0,13,28.600699292150182,1
0,14,41.0,1
0,15,72.44998274671983,1
0,16,71.34423592694787,1
0,17,31.064449134018133,1
0,18,79.40403012442127,1
0,19,32.01562118716424,1
0,20,52.92447448959697,1
0,21,70.3420215802759,1
0,22,79.02531240052139,1
0,23,23.706539182259394,1
0,24,70.09279563550022,1
0,25,65.19202405202648,1
0,26,49.49747468305833,1
0,27,64.07027391856539,1
0,28,60.876925020897694,1
0,29,35.22782990761707,1
0,30,26.870057685088806,1
0,31,85.70297544426332,1
0,32,33.06055050963308,1
0,33,16.1245154965971,1
0,34,30.805843601498726,1
0,35,17.029386365926403,1
1,0,56.089214649520635,1
1,2,42.579337712087536,1
1,3,13.892443989449804,1
1,4,39.408120990476064,1
1,5,64.07027391856539,1
1,6,80.89499366462674,1
1,7,56.859475903318,1
1,8,72.89718787443039,1
1,9,41.6293165929973,1
1,10,69.06518659932803,1
1,11,49.49747468305833,1
1,12,21.470910553583888,1
1,13,78.23042886243178,1
1,14,70.26378868236469,1
1,15,19.1049731745428,1
1,16,24.08318915758459,1
1,17,40.311288741492746,1
1,18,37.107950630558946,1
1,19,80.50465825031493,1
1,20,51.66236541235796,1
1,21,92.61749294814668,1
1,22,38.63935817272331,1
1,23,76.0,1
1,24,68.5054742338158,1
1,25,59.36328831862332,1
1,26,31.240998703626616,1
1,27,78.56844150166147,1
1,28,31.622776601683793,1
1,29,40.45985664828782,1
1,30,74.43117626371358,1
1,31,53.03772242470448,1
1,32,61.09828148156051,1
1,33,40.024992192379,1
1,34,74.33034373659252,1
1,35,66.03029607687671,1
2,0,81.5659242576212,1
2,1,42.579337712087536,1
2,3,52.55473337388365,1
2,4,31.622776601683793,1
2,5,84.05950273467003,1
2,6,102.39628899525607,1
2,7,31.622776601683793,1
2,8,72.56031973468694,1
2,9,51.478150704935004,1
2,10,88.32326986700618,1
2,11,74.41102068914255,1
2,12,23.194827009486403,1
2,13,92.30926280715278,1
2,14,72.18032973047436,1
2,15,28.635642126552707,1
2,16,60.67124524847005,1
2,17,78.71467461661771,1
2,18,6.324555320336759,1
2,19,93.04837451562494,1
2,20,42.190046219457976,1
2,21,81.39410298049853,1
2,22,4.0,1
2,23,93.02150289046077,1
2,24,47.43416490252569,1
2,25,39.81205847478876,1
2,26,32.449961479175904,1
2,27,65.92419889539804,1
2,28,20.808652046684813,1
2,29,80.11242100947892,1
2,30,87.84645695758026,1
2,31,12.083045973594572,1
2,32,67.05221845696084,1
2,33,68.6804193347711,1
2,34,84.75848040166836,1
2,35,83.24061508662703,1
3,0,43.18564576337837,1
3,1,13.892443989449804,1
3,2,52.55473337388365,1
3,4,40.52159917870962,1
3,5,52.15361924162119,1
3,6,68.18357573492314,1
3,7,60.01666435249463,1
3,8,66.40030120413611,1
3,9,35.38361202590826,1
3,10,57.14017850864661,1
3,11,37.0,1
3,12,34.058772731852805,1
3,13,67.26812023536856,1
3,14,63.245553203367585,1
3,15,32.64965543462902,1
3,16,30.083217912982647,1
3,17,27.018512172212592,1
3,18,47.853944456021594,1
3,19,69.85699678629192,1
3,20,50.53711507397311,1
3,21,88.41379982785493,1
3,22,48.84669896727925,1
3,23,64.38167441127949,1
3,24,69.07966415668217,1
3,25,60.40695324215582,1
3,26,32.01562118716424,1
3,27,75.6042326857432,1
3,28,37.05401462729781,1
3,29,27.784887978899608,1
3,30,63.788713735268246,1
3,31,61.61168720299745,1
3,32,53.53503525729669,1
3,33,27.073972741361768,1
3,34,64.51356446515724,1
3,35,54.74486277268398,1
4,0,53.600373133029585,1
4,1,39.408120990476064,1
4,2,31.622776601683793,1
4,3,40.52159917870962,1
4,5,53.907327887774215,1
4,6,72.00694410957877,1
4,7,20.0,1
4,8,42.01190307520001,1
4,9,21.213203435596427,1
4,10,57.8013840664737,1
4,11,46.87216658103186,1
4,12,35.4682957019364,1
4,13,60.83584469702052,1
4,14,41.10960958218893,1
4,15,40.24922359499622,1
4,16,63.41135544995076,1
4,17,60.29925372672534,1
4,18,32.2490309931942,1
4,19,61.465437442517235,1
4,20,13.416407864998739,1
4,21,55.90169943749474,1
4,22,30.59411708155671,1
4,23,61.91122676865643,1
4,24,29.154759474226502,1
4,25,20.12461179749811,1
4,26,8.54400374531753,1
4,27,40.8166632639171,1
4,28,13.152946437965905,1
4,29,63.071388124885914,1
4,30,56.36488268416781,1
4,31,32.64965543462902,1
4,32,35.4400902933387,1
4,33,44.01136216933077,1
4,34,53.14132102234569,1
4,35,52.43090691567332,1
5,0,12.041594578792296,1
5,1,64.07027391856539,1
5,2,84.05950273467003,1
5,3,52.15361924162119,1
5,4,53.907327887774215,1
5,6,18.35755975068582,1
5,7,68.60029154456998,1
5,8,36.013886210738214,1
5,9,32.802438933713454,1
5,10,5.0,1
5,11,15.524174696260024,1
5,12,77.20103626247513,1
5,13,16.64331697709324,1
5,14,32.0,1
5,15,78.85429601486528,1
5,16,81.39410298049853,1
5,17,43.01162633521314,1
5,18,82.76472678623425,1
5,19,20.0,1
5,20,50.21951811795888,1
5,21,60.67124524847005,1
5,22,81.98780397107853,1
5,23,12.36931687685298,1
5,24,65.39113089708727,1
5,25,61.91122676865643,1
5,26,51.62363799656123,1
5,27,56.32051136131489,1
5,28,63.28506932918696,1
5,29,47.20169488482379,1
5,30,14.866068747318506,1
5,31,86.55634003352961,1
5,32,25.96150997149434,1
5,33,25.709920264364882,1
5,34,19.235384061671343,1
5,35,5.385164807134504,1
6,0,25.019992006393608,1
6,1,80.89499366462674,1
6,2,102.39628899525607,1
6,3,68.18357573492314,1
6,4,72.00694410957877,1
6,5,18.35755975068582,1
6,7,85.70297544426332,1
6,8,47.43416490252569,1
6,9,51.03920062069938,1
6,10,14.212670403551895,1
6,11,31.400636936215164,1
6,12,95.1892851112981,1
6,13,18.110770276274835,1
6,14,44.01136216933077,1
6,15,96.56603957913983,1
6,16,96.18731725128839,1
6,17,53.45091205957107,1
6,18,101.11874208078342,1
6,19,21.0,1
6,20,67.26812023536856,1
6,21,69.35416353759881,1
6,22,100.34440691936945,1
6,23,12.649110640673518,1
6,24,80.77747210701756,1
6,25,78.40918313565064,1
6,26,69.9714227381436,1
6,27,68.62215385719105,1
6,28,81.6333265278342,1
6,29,57.245087125446844,1
6,30,20.8806130178211,1
6,31,104.63746938836012,1
6,32,41.048751503547585,1
6,33,41.10960958218893,1
6,34,26.92582403567252,1
6,35,19.79898987322333,1
7,0,70.66116330771806,1
7,1,56.859475903318,1
7,2,31.622776601683793,1
7,3,60.01666435249463,1
7,4,20.0,1
7,5,68.60029154456998,1
7,6,85.70297544426332,1
7,8,46.09772228646444,1
7,9,38.07886552931954,1
7,10,71.7007670809734,1
7,11,64.47480127925948,1
7,12,46.66904755831214,1
7,13,71.7007670809734,1
7,14,47.01063709417264,1
7,15,52.3450093132096,1
7,16,80.1311425102625,1
7,17,80.22468448052632,1
7,18,35.77708763999664,1
7,19,71.40028011149536,1
7,20,18.439088914585774,1
7,21,50.24937810560445,1
7,22,33.1058907144937,1
7,23,74.24957912338628,1
7,24,15.811388300841896,1
7,25,9.219544457292887,1
7,26,28.160255680657446,1
7,27,35.014282800023196,1
7,28,25.553864678361276,1
7,29,83.05419917138447,1
7,30,67.35725647619564,1
7,31,25.019992006393608,1
7,32,45.34313619501854,1
7,33,63.06346010171025,1
7,34,62.80127387243033,1
7,35,65.94694837519019,1
8,0,45.12205669071391,1
8,1,72.89718787443039,1
8,2,72.56031973468694,1
8,3,66.40030120413611,1
8,4,42.01190307520001,1
8,5,36.013886210738214,1
8,6,47.43416490252569,1
8,7,46.09772228646444,1
8,9,31.38470965295043,1
8,10,36.22154055254967,1
8,11,43.08131845707603,1
8,12,76.2954782408499,1
8,13,29.966648127543394,1
8,14,4.123105625617661,1
8,15,80.2807573457052,1
8,16,95.71833680126291,1
8,17,70.83078426785913,1
8,18,74.06078584514209,1
8,19,28.30194339616981,1
8,20,30.4138126514911,1
8,21,25.298221281347036,1
8,22,72.17340230306452,1
8,23,34.785054261852174,1
8,24,36.124783736376884,1
8,25,37.12142238654117,1
8,26,45.89117562233506,1
8,27,21.18962010041709,1
8,28,55.08175741568164,1
8,29,74.94664769020693,1
8,30,26.570660511172846,1
8,31,69.92138442565336,1
8,32,13.601470508735444,1
8,33,49.39635614091387,1
8,34,20.615528128088304,1
8,35,31.016124838541646,1
9,0,32.7566787083184,1
9,1,41.6293165929973,1
9,2,51.478150704935004,1
9,3,35.38361202590826,1
9,4,21.213203435596427,1
9,5,32.802438933713454,1
9,6,51.03920062069938,1
9,7,38.07886552931954,1
9,8,31.38470965295043,1
9,10,36.89173349139343,1
9,11,26.40075756488817,1
9,12,48.041648597857254,1
9,13,41.48493702538308,1
9,14,28.635642126552707,1
9,15,51.088159097779204,1
9,16,64.35060217278468,1
9,17,45.89117562233506,1
9,18,50.695167422546305,1
9,19,42.7551166528639,1
9,20,21.213203435596427,1
9,21,53.150729063673246,1
9,22,49.658836071740545,1
9,23,41.6293165929973,1
9,24,40.0,1
9,25,33.54101966249684,1
9,26,19.313207915827967,1
9,27,41.182520563948,1
9,28,30.870698080866262,1
9,29,49.47726750741192,1
9,30,37.107950630558946,1
9,31,53.81449618829484,1
9,32,19.6468827043885,1
9,33,26.019223662515376,1
9,34,35.12833614050059,1
9,35,31.76476034853718,1
10,0,16.1245154965971,1
10,1,69.06518659932803,1
10,2,88.32326986700618,1
10,3,57.14017850864661,1
10,4,57.8013840664737,1
10,5,5.0,1
10,6,14.212670403551895,1
10,7,71.7007670809734,1
10,8,36.22154055254967,1
10,9,36.89173349139343,1
